Id,lat,lon
152928201,42.550798651087,-83.206976718831
152928202,42.551224242221,-83.207447530333
152928204,42.550747731026,-83.207994533334
152928205,42.551189457323,-83.206927600879
152928206,42.55033965807,-83.207552723218
152964087,42.539895010432,-83.210050530364
152964088,42.539911438962,-83.209344355021
153136333,42.544501117684,-83.199683205783
153136334,42.544513732448,-83.199462007358
153136335,42.544494286433,-83.200326935947
153136339,42.544935677454,-83.200271112472
153145547,42.549749949272,-83.200592977554
15317612,42.549011587421,-83.190114508937
15320027,42.534181318495,-83.225032595557
153247764,42.558151256553,-83.234266016276
15329249,42.55365432359,-83.214038053161
153317584,42.550066575664,-83.189874870325
153324008,42.53895682401,-83.221166526536
153324037,42.5493484142,-83.199101585522
153364302,42.549334374512,-83.198803022131
